%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V],"% Didn't take it at 1.5mm, took it at 1mm"
82820.018,300.243,-345.91,296.525,-0.021,6.49,5,
82815.987,300.243,-345.989,296.365,-0.021,6.511,5,
82828.081,300.243,-345.91,296.045,-0.037,6.501,5,
82815.987,300.243,-345.831,295.725,-0.005,6.522,5,
82815.987,300.246,-345.91,295.245,-0.037,6.501,5,
82815.987,300.24,-345.831,295.084,-0.021,6.501,5,
82824.05,300.241,-345.831,294.764,-0.021,6.501,5,
82815.987,300.243,-345.752,294.444,-0.037,6.501,5,
82815.987,300.243,-345.752,294.124,-0.021,6.49,5,
82815.987,300.241,-345.752,293.964,-0.021,6.479,5,
82811.955,300.245,-345.594,293.484,-0.053,6.501,5,
82820.018,300.243,-345.752,293.484,0.012,6.511,5,
82815.987,300.246,-345.673,293.163,-0.005,6.49,5,
82811.955,300.246,-345.357,292.843,-0.037,6.511,5,
82811.955,300.246,-345.515,292.523,-0.037,6.501,5,
82807.924,300.243,-345.673,292.203,-0.037,6.501,5,
82807.924,300.246,-345.515,291.723,-0.005,6.49,5,
82807.924,300.246,-345.436,291.723,-0.005,6.511,5,
82815.987,300.246,-345.594,291.562,-0.021,6.49,5,
82815.987,300.246,-345.357,291.402,-0.037,6.501,5,
82807.924,300.243,-345.515,291.242,-0.037,6.522,5,
82811.955,300.246,-345.436,290.922,-0.021,6.501,5,
82811.955,300.246,-345.436,290.922,-0.021,6.511,5,
82811.955,300.245,-345.357,290.762,-0.005,6.49,5,
82815.987,300.243,-345.515,290.282,-0.021,6.49,5,
82815.987,300.245,-345.436,290.602,-0.021,6.501,5,
82815.987,300.243,-345.436,290.282,-0.021,6.511,5,
82811.955,300.243,-345.594,289.962,-0.021,6.501,5,
82807.924,300.241,-345.515,290.282,-0.021,6.49,5,
82811.955,300.243,-345.594,290.282,-0.021,6.522,5,
82815.987,300.241,-345.436,290.122,-0.037,6.501,5,
82811.955,300.245,-345.357,289.962,-0.021,6.501,5,
82815.987,300.243,-345.594,289.962,-0.021,6.511,5,
82815.987,300.241,-345.436,290.122,-0.005,6.501,5,
82820.018,300.243,-345.594,289.962,-0.005,6.511,5,
82811.955,300.24,-345.594,290.122,-0.021,6.511,5,
82811.955,300.243,-345.673,290.282,-0.037,6.501,5,
82815.987,300.241,-345.515,290.282,-0.021,6.511,5,
82815.987,300.243,-345.673,290.442,-0.021,6.49,5,
82820.018,300.241,-345.594,290.122,-0.005,6.511,5,
82811.955,300.238,-345.673,290.442,-0.021,6.511,5,
82820.018,300.243,-345.752,290.602,-0.021,6.501,5,
82815.987,300.241,-345.831,290.282,-0.021,6.501,5,
82824.05,300.24,-345.831,290.762,-0.021,6.479,5,
82820.018,300.238,-345.831,290.602,-0.021,6.511,5,
82824.05,300.24,-345.752,291.082,-0.005,6.501,5,
82824.05,300.241,-345.91,290.922,-0.021,6.479,5,
82824.05,300.243,-345.831,291.082,-0.021,6.49,5,
82828.081,300.243,-345.91,291.402,-0.005,6.501,5,
82824.05,300.24,-345.752,291.242,-0.037,6.501,5,
82824.05,300.24,-346.068,291.723,-0.021,6.501,5,
82824.05,300.243,-345.831,291.082,-0.021,6.501,5,
82820.018,300.243,-345.91,291.562,-0.037,6.511,5,
82824.05,300.241,-345.831,291.242,-0.005,6.511,5,
82824.05,300.243,-345.989,291.723,-0.021,6.501,5,
82811.955,300.241,-345.831,291.883,-0.021,6.511,5,
82820.018,300.243,-345.91,291.562,-0.005,6.49,5,
82824.05,300.243,-345.989,291.723,-0.021,6.479,5,
82828.081,300.243,-345.831,291.562,0.028,6.49,5,
82820.018,300.243,-345.989,291.723,-0.037,6.501,5,
82824.05,300.246,-345.831,291.723,-0.037,6.511,5,
82824.05,300.245,-345.91,291.402,-0.021,6.511,5,
82824.05,300.245,-345.91,291.562,-0.037,6.49,5,
82824.05,300.243,-345.91,291.562,0.012,6.501,5,
82811.955,300.246,-345.831,291.562,-0.07,6.501,5,
82824.05,300.245,-345.752,291.723,-0.021,6.501,5,
82815.987,300.248,-345.752,291.562,-0.021,6.511,5,
82820.018,300.246,-345.91,291.723,-0.037,6.49,5,
82828.081,300.246,-345.831,291.402,-0.037,6.49,5,
82820.018,300.248,-345.594,291.562,-0.037,6.522,5,
82811.955,300.246,-345.831,291.402,-0.021,6.501,5,
82815.987,300.245,-345.752,291.402,-0.037,6.511,5,
82811.955,300.245,-345.831,291.242,-0.037,6.501,5,
82815.987,300.246,-345.752,291.242,-0.021,6.511,5,
82811.955,300.245,-345.752,290.762,-0.021,6.501,5,
82815.987,300.246,-345.752,290.922,-0.037,6.511,5,
82811.955,300.243,-345.673,290.922,-0.021,6.501,5,
82811.955,300.246,-345.752,290.442,-0.021,6.479,5,
82815.987,300.248,-345.673,290.282,-0.021,6.511,5,
82815.987,300.245,-345.673,290.122,-0.037,6.501,5,
82815.987,300.246,-345.594,289.481,0.012,6.511,5,
82820.018,300.246,-345.673,289.801,-0.021,6.501,5,
82815.987,300.248,-345.594,289.801,-0.053,6.511,5,
82824.05,300.243,-345.594,289.321,-0.021,6.522,5,
82820.018,300.245,-345.594,289.001,-0.037,6.49,5,
82828.081,300.241,-345.515,288.681,-0.053,6.501,5,
82815.987,300.245,-345.594,288.681,-0.021,6.501,5,
82815.987,300.243,-345.594,288.841,-0.005,6.49,5,
82811.955,300.243,-345.436,288.04,-0.053,6.501,5,
82815.987,300.241,-345.594,288.04,-0.021,6.511,5,
82824.05,300.24,-345.515,288.04,-0.021,6.511,5,
82815.987,300.241,-345.278,287.72,-0.021,6.511,5,
82815.987,300.243,-345.357,287.56,-0.021,6.501,5,
82815.987,300.241,-345.357,287.72,-0.021,6.501,5,
82824.05,300.245,-345.436,287.88,-0.005,6.501,5,
82811.955,300.243,-345.436,287.72,-0.021,6.49,5,
82815.987,300.24,-345.278,287.56,-0.021,6.49,5,
82815.987,300.24,-345.199,287.56,-0.005,6.49,5,
82824.05,300.24,-345.278,287.08,0.012,6.501,5,
82820.018,300.24,-345.199,287.88,-0.021,6.501,5,
82824.05,300.24,-345.278,287.56,-0.021,6.501,5,
82811.955,300.241,-345.278,287.88,-0.005,6.501,5,
82820.018,300.241,-345.12,288.04,-0.021,6.49,5,
82820.018,300.243,-344.962,288.04,-0.037,6.511,5,
82820.018,300.241,-345.278,288.04,-0.021,6.479,5,
82815.987,300.241,-345.199,288.361,-0.037,6.533,5,
82815.987,300.246,-345.199,288.521,-0.021,6.511,5,
82820.018,300.24,-345.12,288.361,-0.021,6.501,5,
82815.987,300.241,-345.199,288.841,-0.021,6.511,5,
82811.955,300.243,-345.199,289.321,-0.021,6.479,5,
82807.924,300.243,-345.278,289.321,-0.021,6.501,5,
82815.987,300.243,-345.199,289.481,-0.021,6.49,5,
82820.018,300.245,-345.278,289.962,-0.037,6.511,5,
82815.987,300.245,-345.199,290.282,-0.021,6.501,5,
82811.955,300.243,-345.357,290.442,-0.021,6.49,5,
82815.987,300.245,-345.357,290.762,-0.021,6.49,5,
82811.955,300.243,-345.041,291.402,-0.021,6.501,5,
82815.987,300.245,-345.278,291.242,-0.021,6.511,5,
82811.955,300.245,-345.278,291.883,-0.037,6.501,5,
82811.955,300.243,-345.357,292.043,-0.005,6.501,5,
82820.018,300.248,-345.278,292.203,-0.021,6.511,5,
82815.987,300.243,-345.357,292.683,-0.021,6.501,5,
82811.955,300.245,-345.436,293.003,-0.037,6.501,5,
82815.987,300.249,-345.594,293.163,0.012,6.501,5,
82815.987,300.246,-345.515,293.484,-0.053,6.49,5,
82815.987,300.246,-345.594,293.644,-0.021,6.501,5,
82815.987,300.248,-345.594,293.964,-0.037,6.501,5,
82811.955,300.248,-345.515,293.964,-0.005,6.49,5,
82811.955,300.248,-345.673,294.124,-0.021,6.501,5,
82811.955,300.248,-345.594,294.284,-0.021,6.501,5,
82811.955,300.246,-345.515,294.604,-0.021,6.501,5,
82811.955,300.245,-345.594,294.604,-0.021,6.49,5,
82811.955,300.245,-345.673,294.604,-0.021,6.511,5,
82820.018,300.246,-345.594,294.764,-0.021,6.511,5,
82820.018,300.245,-345.673,294.764,-0.005,6.49,5,
82811.955,300.245,-345.594,294.604,-0.021,6.501,5,
82820.018,300.243,-345.752,294.604,-0.021,6.49,5,
82815.987,300.243,-345.594,294.764,-0.021,6.501,5,
82820.018,300.243,-345.673,294.764,-0.037,6.501,5,
82815.987,300.241,-345.831,294.604,-0.021,6.501,5,
82807.924,300.245,-345.594,294.604,-0.005,6.49,5,
82815.987,300.245,-345.594,294.124,-0.037,6.511,5,
82820.018,300.245,-345.752,294.124,-0.021,6.511,5,
82820.018,300.245,-345.831,293.644,-0.037,6.522,5,
82815.987,300.246,-345.673,293.804,-0.037,6.511,5,
82815.987,300.241,-345.752,293.484,-0.037,6.501,5,
82811.955,300.243,-345.752,293.323,-0.005,6.511,5,
82820.018,300.243,-345.673,293.323,-0.021,6.501,5,
82815.987,300.243,-345.673,292.523,-0.005,6.49,5,
82815.987,300.245,-345.673,292.363,-0.021,6.501,5,
82815.987,300.243,-345.673,292.363,-0.021,6.49,5,
82807.924,300.245,-345.673,291.562,-0.037,6.522,5,
82815.987,300.245,-345.594,291.562,-0.005,6.49,5,
82815.987,300.245,-345.752,291.082,-0.021,6.522,5,
82820.018,300.243,-345.752,290.922,-0.021,6.511,5,
82815.987,300.241,-345.594,290.762,-0.021,6.49,5,
82811.955,300.243,-345.673,290.282,-0.021,6.522,5,
82811.955,300.245,-345.831,289.962,-0.021,6.501,5,
82811.955,300.245,-345.673,289.641,-0.021,6.511,5,
82811.955,300.243,-345.673,289.481,-0.021,6.501,5,
82815.987,300.245,-345.752,289.641,-0.021,6.501,5,
82811.955,300.243,-345.831,288.681,-0.021,6.49,5,
82811.955,300.245,-345.831,288.681,-0.037,6.501,5,
82811.955,300.245,-345.752,288.361,-0.021,6.522,5,
82807.924,300.245,-345.752,288.361,-0.021,6.511,5,
82815.987,300.245,-345.831,287.72,-0.005,6.501,5,
82811.955,300.243,-345.831,287.56,0.012,6.511,5,
82807.924,300.243,-345.831,287.08,-0.005,6.511,5,
82815.987,300.241,-345.831,287.4,0.028,6.501,5,
82811.955,300.245,-345.989,286.92,-0.005,6.501,5,
82815.987,300.245,-345.831,286.76,-0.021,6.501,5,
82815.987,300.243,-345.989,286.439,-0.005,6.501,5,
82811.955,300.243,-346.068,286.279,-0.021,6.501,5,
82815.987,300.245,-345.989,286.279,-0.005,6.501,5,
82815.987,300.241,-346.226,285.959,-0.021,6.501,5,
82811.955,300.243,-345.91,285.799,-0.005,6.511,5,
82815.987,300.243,-346.068,285.799,-0.005,6.511,5,
82824.05,300.241,-345.989,285.639,-0.021,6.522,5,
82815.987,300.24,-346.147,285.479,-0.021,6.501,5,
82820.018,300.241,-346.226,285.159,-0.005,6.501,5,
82820.018,300.243,-346.068,285.159,-0.021,6.522,5,
82824.05,300.241,-346.226,284.999,-0.005,6.522,5,
82824.05,300.241,-346.068,285.159,-0.005,6.49,5,
82824.05,300.243,-346.226,285.159,-0.005,6.501,5,
82820.018,300.24,-346.226,284.839,-0.021,6.49,5,
82824.05,300.241,-346.226,284.999,-0.037,6.501,5,
82815.987,300.241,-346.147,284.839,-0.037,6.511,5,
82824.05,300.243,-346.305,284.839,-0.005,6.511,5,
82832.112,300.241,-346.385,284.839,-0.005,6.511,5,
82824.05,300.241,-346.226,284.839,-0.005,6.501,5,
82828.081,300.243,-346.226,284.678,-0.037,6.511,5,
82820.018,300.24,-346.305,284.518,-0.021,6.49,5,
82828.081,300.243,-346.464,284.839,-0.005,6.479,5,
82828.081,300.24,-346.385,284.839,-0.005,6.501,5,
82820.018,300.241,-346.385,284.678,-0.021,6.49,5,
82824.05,300.241,-346.385,284.839,-0.021,6.501,5,
82824.05,300.243,-346.226,285.159,-0.005,6.501,5,
82828.081,300.243,-346.464,284.999,-0.021,6.501,5,
82824.05,300.243,-346.385,285.159,-0.021,6.501,5,
82824.05,300.241,-346.464,284.839,-0.021,6.501,5,
82828.081,300.241,-346.543,284.999,-0.005,6.511,5,
82820.018,300.245,-346.464,285.159,-0.021,6.501,5,
82820.018,300.243,-346.543,285.479,-0.037,6.501,5,
82820.018,300.243,-346.543,285.159,-0.021,6.501,5,
82824.05,300.243,-346.464,285.319,-0.005,6.49,5,
82815.987,300.243,-346.464,285.159,-0.021,6.511,5,
82824.05,300.243,-346.464,285.479,-0.07,6.501,5,
82824.05,300.241,-346.543,285.639,-0.037,6.522,5,
82828.081,300.246,-346.543,285.639,-0.021,6.479,5,
82828.081,300.248,-346.385,285.959,-0.005,6.49,5,
82820.018,300.243,-346.701,285.639,-0.005,6.49,5,
82820.018,300.246,-346.543,285.639,0.028,6.511,5,
82820.018,300.245,-346.543,285.799,-0.021,6.511,5,
82811.955,300.246,-346.701,285.959,-0.021,6.49,5,
82815.987,300.245,-346.622,285.639,-0.021,6.501,5,
82820.018,300.248,-346.622,286.119,-0.037,6.501,5,
82811.955,300.246,-346.543,285.959,-0.037,6.522,5,
82815.987,300.246,-346.701,286.119,-0.037,6.501,5,
82811.955,300.246,-346.859,286.119,-0.021,6.501,5,
82824.05,300.248,-346.78,286.279,-0.021,6.49,5,
82815.987,300.246,-346.701,285.959,-0.021,6.501,5,
82820.018,300.246,-346.859,286.119,-0.021,6.511,5,
82820.018,300.246,-346.78,285.959,-0.037,6.49,5,
82815.987,300.246,-346.78,285.959,-0.005,6.501,5,
82807.924,300.243,-346.938,286.279,-0.021,6.49,5,
82815.987,300.243,-346.859,285.959,0.012,6.501,5,
82811.955,300.246,-346.938,286.119,-0.005,6.501,5,
82811.955,300.241,-346.938,285.959,-0.005,6.501,5,
82815.987,300.243,-346.938,286.119,-0.037,6.522,5,
82820.018,300.246,-346.78,285.319,-0.021,6.501,5,
82820.018,300.241,-346.938,285.799,-0.021,6.49,5,
82824.05,300.245,-346.859,285.799,-0.037,6.501,5,
82815.987,300.243,-346.859,285.799,-0.021,6.49,5,
82820.018,300.243,-346.859,285.639,-0.005,6.501,5,
82815.987,300.241,-347.017,285.639,-0.021,6.49,5,
82807.924,300.241,-346.859,285.479,-0.037,6.501,5,
82811.955,300.241,-347.017,285.639,-0.021,6.522,5,
82824.05,300.241,-347.017,285.479,-0.037,6.501,5,
82824.05,300.241,-347.017,285.639,-0.037,6.49,5,
82824.05,300.241,-347.096,285.319,0.012,6.468,5,
82815.987,300.241,-347.175,285.479,-0.021,6.501,5,
82815.987,300.241,-347.096,285.479,-0.005,6.511,5,
82815.987,300.24,-347.096,285.319,-0.021,6.49,5,
82820.018,300.24,-347.017,285.799,-0.021,6.49,5,
82811.955,300.243,-347.096,285.319,-0.037,6.522,5,
82824.05,300.243,-347.017,285.479,-0.005,6.522,5,
82815.987,300.245,-347.175,285.639,-0.021,6.501,5,
82815.987,300.241,-347.175,285.639,-0.021,6.501,5,
82815.987,300.238,-347.175,285.799,-0.037,6.501,5,
82811.955,300.241,-347.175,285.639,-0.053,6.501,5,
82815.987,300.243,-347.412,285.799,-0.021,6.501,5,
82815.987,300.243,-347.333,286.279,-0.021,6.501,5,
82811.955,300.243,-347.333,286.279,-0.037,6.511,5,
82815.987,300.243,-347.333,286.279,-0.021,6.511,5,
82820.018,300.246,-347.333,286.279,-0.037,6.511,5,
82815.987,300.245,-347.333,286.76,-0.021,6.501,5,
82824.05,300.243,-347.57,286.92,-0.005,6.49,5,
82815.987,300.246,-347.412,286.92,-0.021,6.49,5,
82824.05,300.245,-347.491,287.4,-0.021,6.501,5,
82820.018,300.246,-347.649,287.24,-0.021,6.511,5,
82820.018,300.245,-347.412,287.56,-0.005,6.49,5,
82828.081,300.245,-347.412,287.72,-0.021,6.501,5,
82811.955,300.245,-347.57,288.04,-0.037,6.49,5,
82820.018,300.246,-347.412,288.04,-0.005,6.501,5,
82815.987,300.246,-347.57,288.361,-0.021,6.49,5,
82811.955,300.248,-347.412,288.361,-0.005,6.49,5,
82820.018,300.249,-347.491,288.681,-0.005,6.501,5,
82815.987,300.248,-347.412,289.001,-0.037,6.511,5,
82811.955,300.246,-347.412,288.841,-0.021,6.511,5,
82815.987,300.246,-347.412,289.321,-0.021,6.511,5,
82815.987,300.248,-347.491,289.161,-0.021,6.511,5,
82811.955,300.246,-347.333,289.641,-0.005,6.511,5,
82811.955,300.246,-347.491,289.481,-0.037,6.501,5,
82807.924,300.248,-347.333,289.481,-0.021,6.49,5,
82807.924,300.245,-347.333,289.801,-0.021,6.501,5,
82815.987,300.248,-347.254,289.962,-0.037,6.511,5,
82811.955,300.248,-347.175,289.962,-0.021,6.501,5,
82811.955,300.249,-347.254,290.122,-0.005,6.49,5,
82811.955,300.248,-347.175,289.962,-0.005,6.511,5,
82807.924,300.248,-347.017,289.962,-0.021,6.501,5,
82803.893,300.246,-347.412,290.282,-0.021,6.501,5,
82807.924,300.245,-347.175,290.282,-0.005,6.49,5,
82807.924,300.246,-347.175,290.282,-0.053,6.49,5,
82811.955,300.241,-347.333,290.282,-0.021,6.522,5,
82811.955,300.245,-347.175,290.282,-0.037,6.501,5,
82815.987,300.243,-347.096,290.442,-0.021,6.479,5,
82807.924,300.24,-347.175,290.122,-0.037,6.49,5,
82820.018,300.245,-346.938,290.282,-0.005,6.49,5,
82811.955,300.243,-347.017,290.282,-0.021,6.511,5,
82811.955,300.246,-346.859,290.282,-0.021,6.501,5,
82811.955,300.246,-347.017,290.122,-0.021,6.501,5,
82815.987,300.241,-347.017,290.442,0.012,6.501,5,
82811.955,300.245,-346.859,290.122,-0.005,6.501,5,
82811.955,300.243,-346.938,290.442,-0.021,6.49,5,
82815.987,300.245,-346.859,290.122,-0.021,6.501,5,
82820.018,300.243,-346.859,290.122,-0.053,6.49,5,
82820.018,300.241,-346.938,290.122,-0.021,6.49,5,
82820.018,300.243,-347.017,290.122,-0.037,6.511,5,
82815.987,300.243,-346.859,290.282,-0.005,6.511,5,
82824.05,300.245,-346.859,290.282,-0.021,6.501,5,
82824.05,300.245,-346.938,290.282,-0.005,6.511,5,
82815.987,300.246,-346.859,290.282,-0.021,6.511,5,
82820.018,300.246,-346.859,290.442,-0.005,6.468,5,
82820.018,300.246,-346.78,290.442,-0.037,6.501,5,
82820.018,300.248,-346.859,290.442,-0.005,6.49,5,
82824.05,300.245,-346.859,290.762,0.012,6.49,5,
82820.018,300.246,-346.859,290.602,-0.005,6.511,5,
82820.018,300.241,-346.859,290.442,-0.021,6.511,5,
82820.018,300.243,-346.859,290.602,-0.005,6.501,5,
82824.05,300.245,-346.78,290.602,-0.021,6.501,5,
82820.018,300.241,-346.701,290.922,-0.005,6.511,5,
82824.05,300.243,-346.622,290.762,-0.07,6.501,5,
82824.05,300.246,-346.622,291.082,-0.021,6.501,5,
82815.987,300.243,-346.543,291.242,0.012,6.501,5,
82820.018,300.243,-346.701,290.922,-0.021,6.49,5,
82820.018,300.243,-346.622,290.922,-0.005,6.501,5,
82815.987,300.243,-346.701,291.402,-0.005,6.501,5,
82811.955,300.243,-346.701,291.082,-0.053,6.501,5,
82815.987,300.241,-346.622,291.402,-0.005,6.501,5,
82815.987,300.245,-346.701,291.402,-0.037,6.501,5,
82815.987,300.243,-346.78,291.562,-0.005,6.511,5,
82807.924,300.243,-346.622,291.242,-0.021,6.49,5,
82811.955,300.245,-346.385,291.562,-0.021,6.501,5,
82820.018,300.243,-346.464,291.242,-0.005,6.49,5,
82820.018,300.243,-346.622,291.402,-0.005,6.501,5,
82811.955,300.241,-346.543,291.402,-0.021,6.49,5,
82811.955,300.243,-346.543,291.402,-0.021,6.501,5,
82811.955,300.245,-346.464,291.402,-0.005,6.49,5,
82811.955,300.243,-346.543,291.242,-0.021,6.501,5,
82811.955,300.245,-346.701,291.242,-0.021,6.49,5,
82807.924,300.243,-346.701,291.242,-0.037,6.511,5,
82811.955,300.243,-346.622,291.402,-0.021,6.501,5,
82807.924,300.243,-346.701,291.242,-0.021,6.511,5,
82811.955,300.241,-346.701,291.082,-0.021,6.501,5,
82820.018,300.243,-346.701,290.922,-0.037,6.511,5,
82803.893,300.245,-346.859,291.082,-0.021,6.49,5,
82811.955,300.245,-346.859,290.762,-0.005,6.511,5,
82811.955,300.246,-346.78,290.762,-0.005,6.479,5,
82807.924,300.245,-346.938,290.602,-0.037,6.511,5,
82815.987,300.246,-346.938,290.922,-0.021,6.501,5,
82820.018,300.245,-346.938,290.282,-0.005,6.49,5,
82811.955,300.245,-346.859,290.282,-0.037,6.501,5,
82815.987,300.245,-347.175,290.122,-0.021,6.49,5,
82815.987,300.245,-347.017,290.122,-0.021,6.522,5,
82824.05,300.246,-347.096,289.801,-0.037,6.49,5,
82820.018,300.241,-347.175,289.641,-0.021,6.501,5,
82820.018,300.243,-347.175,289.801,-0.005,6.49,5,
82815.987,300.245,-347.175,289.641,-0.021,6.49,5,
82815.987,300.246,-347.175,289.161,-0.005,6.49,5,
82811.955,300.246,-347.254,289.161,-0.037,6.49,5,
82815.987,300.246,-347.333,289.161,-0.037,6.501,5,
82820.018,300.243,-347.254,289.001,-0.021,6.501,5,
82824.05,300.245,-347.412,288.681,-0.021,6.511,5,
82824.05,300.246,-347.175,288.521,-0.005,6.511,5,
82828.081,300.245,-347.412,288.681,-0.053,6.501,5,
82824.05,300.243,-347.491,288.521,-0.021,6.501,5,
82824.05,300.241,-347.412,288.681,-0.037,6.49,5,
82828.081,300.248,-347.333,288.521,-0.005,6.522,5,
82824.05,300.246,-347.491,288.361,-0.053,6.49,5,
82815.987,300.248,-347.412,288.361,-0.005,6.49,5,
82824.05,300.246,-347.333,288.2,-0.037,6.511,5,
82820.018,300.246,-347.412,288.2,-0.037,6.501,5,
82820.018,300.245,-347.412,288.04,-0.021,6.501,5,
82815.987,300.246,-347.254,288.04,-0.053,6.511,5,
82824.05,300.245,-347.412,288.2,-0.021,6.501,5,
82815.987,300.248,-347.412,288.521,-0.021,6.511,5,
82820.018,300.245,-347.254,288.361,-0.021,6.49,5,
82815.987,300.245,-347.333,288.04,-0.021,6.501,5,
82820.018,300.245,-347.333,288.2,-0.005,6.49,5,
82815.987,300.243,-347.254,288.521,-0.037,6.501,5,
82820.018,300.243,-347.254,288.361,-0.037,6.501,5,
82815.987,300.246,-347.254,288.361,-0.021,6.479,5,
82811.955,300.246,-347.254,288.681,-0.021,6.511,5,
82815.987,300.245,-347.175,288.2,-0.005,6.49,5,
82811.955,300.246,-347.254,288.681,-0.021,6.501,5,
82811.955,300.246,-347.175,288.521,-0.037,6.511,5,
82807.924,300.243,-347.096,288.681,-0.037,6.501,5,
82815.987,300.241,-347.096,288.681,-0.021,6.511,5,
82811.955,300.241,-347.017,289.001,-0.005,6.501,5,
82811.955,300.245,-346.78,289.001,-0.021,6.522,5,
82815.987,300.245,-346.78,289.001,-0.021,6.501,5,
82807.924,300.241,-346.859,288.841,-0.021,6.501,5,
82807.924,300.243,-346.78,288.841,-0.021,6.501,5,
82807.924,300.243,-346.543,288.841,-0.021,6.49,5,
82807.924,300.241,-346.859,289.001,-0.005,6.501,5,
82811.955,300.245,-346.701,289.001,-0.021,6.501,5,
82807.924,300.245,-346.78,288.841,-0.005,6.501,5,
82803.893,300.243,-346.464,289.321,-0.005,6.501,5,
82811.955,300.246,-346.464,289.001,-0.021,6.511,5,
82807.924,300.243,-346.464,288.841,-0.005,6.501,5,
82815.987,300.243,-346.305,288.841,-0.021,6.511,5,
82811.955,300.245,-346.385,289.161,-0.005,6.501,5,
82815.987,300.245,-346.226,288.681,-0.005,6.501,5,
82811.955,300.245,-346.226,288.681,-0.021,6.49,5,
82815.987,300.246,-346.226,288.841,-0.021,6.501,5,
82811.955,300.245,-346.226,288.681,-0.021,6.501,5,
82811.955,300.243,-346.068,288.841,-0.005,6.49,5,
82811.955,300.245,-346.068,288.681,-0.021,6.522,5,
82807.924,300.248,-345.989,288.521,-0.053,6.501,5,
82807.924,300.245,-345.989,288.681,-0.005,6.511,5,
82811.955,300.245,-346.068,288.681,-0.005,6.501,5,
82811.955,300.248,-346.068,288.521,-0.005,6.501,5,
82815.987,300.248,-345.91,288.521,-0.021,6.511,5,
82807.924,300.248,-345.989,288.361,-0.021,6.501,5,
82811.955,300.248,-345.989,288.361,-0.021,6.501,5,
82815.987,300.246,-346.147,288.361,-0.021,6.511,5,
82811.955,300.245,-345.91,288.361,-0.037,6.522,5,
82815.987,300.241,-348.992,303.089,-0.037,7.488,5,
82811.955,300.241,-349.151,303.089,-0.021,7.499,5,
82807.924,300.241,-348.992,303.249,-0.005,7.477,5,
82815.987,300.241,-349.23,303.409,-0.053,7.488,5,
82815.987,300.243,-349.151,303.73,-0.021,7.488,5,
82815.987,300.245,-349.23,303.73,-0.021,7.488,5,
82824.05,300.246,-349.23,304.05,-0.021,7.488,5,
82815.987,300.243,-349.309,303.89,-0.005,7.477,5,
